,city,v_w,t2m,blh,sp,tcc,tp,inversion_0/1,PM10,PM25,NO2,CO,month,year,day,hour,day_of_week
5074,PZ,3.1179097238163025,294.38794,1476.3269,101214.81,0.84814453,0.0,1,11.7,6.2,3.4,0.166,June,2024,20,12:00:00,Thursday
5075,PZ,1.0168278917688292,293.82422,87.749435,100979.44,1.0,0.0,1,14.1,8.3,4.6,0.174,June,2024,20,18:00:00,Thursday
5076,PZ,1.4692894623697708,286.86523,42.74176,100864.125,0.5235901,0.0,1,16.4,12.0,33.4,0.358,June,2024,21,00:00:00,Friday
5077,PZ,2.943054365500237,293.49414,314.1184,100716.06,0.34259033,0.0,1,23.3,14.8,19.2,0.276,June,2024,21,06:00:00,Friday
5078,PZ,3.680307298732095,300.3667,1055.7698,100513.94,0.7445984,0.0,1,17.6,10.9,5.6,0.193,June,2024,21,12:00:00,Friday
5079,PZ,3.543974656685603,297.677,328.1062,100083.81,0.989624,0.0,1,21.9,12.4,6.0,0.211,June,2024,21,18:00:00,Friday
5080,PZ,3.0435761636428618,292.67847,165.55316,99844.06,1.0,0.0022335052,1,18.5,12.8,13.2,0.21,June,2024,22,00:00:00,Saturday
5081,PZ,3.850632138274842,293.27222,555.65625,99771.06,0.67993164,3.7670135e-05,1,25.2,13.6,5.5,0.177,June,2024,22,06:00:00,Saturday
5082,PZ,6.717845053487637,293.5547,907.44385,99924.375,0.4798584,0.00020885468,1,11.0,5.9,3.6,0.189,June,2024,22,12:00:00,Saturday
5083,PZ,3.444674482113039,293.81323,1552.6028,100040.44,0.2888794,0.0,1,11.7,6.7,5.0,0.2,June,2024,22,18:00:00,Saturday
5084,PZ,3.7397824012401486,288.08008,420.90063,100135.125,0.0,0.0,1,18.6,13.7,11.0,0.289,June,2024,23,00:00:00,Sunday
5085,PZ,5.154621553789327,289.8308,966.15356,100435.56,0.17520142,0.0,1,14.1,9.6,4.0,0.19,June,2024,23,06:00:00,Sunday
5086,PZ,6.481543330936197,296.05493,1863.9185,100491.06,0.980011,0.0,1,10.6,5.9,1.9,0.189,June,2024,23,12:00:00,Sunday
5087,PZ,4.511588367920904,293.81738,1337.8484,100662.31,0.8558655,0.0,1,13.5,7.8,2.7,0.176,June,2024,23,18:00:00,Sunday
5088,PZ,2.2805183223105616,285.9475,247.55246,100827.0,0.025848389,0.0,1,13.6,9.4,9.5,0.176,June,2024,24,00:00:00,Monday
5089,PZ,3.3901067749942273,289.7085,685.9375,100977.19,0.008911133,0.0,1,14.5,10.6,12.1,0.21,June,2024,24,06:00:00,Monday
5090,PZ,2.3805075351542366,295.63574,1662.6665,100958.875,0.84869385,0.0,1,9.2,6.3,3.3,0.245,June,2024,24,12:00:00,Monday
5091,PZ,2.275529489534394,294.73828,739.25757,100949.25,0.6635437,0.0,1,9.1,5.8,3.7,0.201,June,2024,24,18:00:00,Monday
5092,PZ,1.7113262477860447,288.34912,40.022385,101042.56,0.663147,0.0,1,14.1,8.8,20.8,0.413,June,2024,25,00:00:00,Tuesday
5093,PZ,2.833087164326664,292.40845,388.4729,101083.44,0.97073364,9.059906e-06,1,19.1,14.5,20.0,0.251,June,2024,25,06:00:00,Tuesday
5094,PZ,3.574885771892322,297.45703,1712.637,100961.125,0.9875183,0.0,1,17.4,10.8,4.2,0.187,June,2024,25,12:00:00,Tuesday
5095,PZ,3.112097599044807,296.4253,549.23413,100758.375,0.9864807,0.0,1,12.6,9.4,4.4,0.202,June,2024,25,18:00:00,Tuesday
5096,PZ,3.3684060971978496,291.4917,246.17606,100733.25,0.69210815,0.0,1,15.3,11.3,16.6,0.286,June,2024,26,00:00:00,Wednesday
5097,PZ,3.524516297446119,295.02124,527.1489,100652.31,0.052093506,0.0,1,24.0,13.8,12.6,0.269,June,2024,26,06:00:00,Wednesday
5098,PZ,3.6050435723058136,302.24976,1722.24,100430.19,0.015167236,0.0,1,20.2,8.5,3.3,0.201,June,2024,26,12:00:00,Wednesday
5099,PZ,2.985434699486701,301.9768,347.71045,100149.19,0.7084961,0.0,1,18.4,9.1,2.9,0.187,June,2024,26,18:00:00,Wednesday
5100,PZ,3.3746956827993246,294.4287,262.7234,100154.81,0.9640503,0.0,1,22.6,13.4,15.3,0.36,June,2024,27,00:00:00,Thursday
5101,PZ,3.4616063079208117,296.87427,349.24878,100125.875,0.93548584,0.0,1,25.9,15.6,13.7,0.263,June,2024,27,06:00:00,Thursday
5102,PZ,2.8913298017124127,304.39233,1708.3362,99969.375,0.97247314,1.4305115e-05,1,24.2,15.1,6.2,0.205,June,2024,27,12:00:00,Thursday
5103,PZ,2.8886613838651463,296.1228,436.17822,99975.0,0.9941406,1.9073486e-06,1,32.6,18.5,7.1,0.233,June,2024,27,18:00:00,Thursday
5104,PZ,3.366832449552101,293.0891,203.16171,100049.0,0.6227722,0.0,1,18.3,10.9,7.3,0.206,June,2024,28,00:00:00,Friday
5105,PZ,2.660882751824471,295.396,302.6328,100125.56,0.8271179,0.0,1,40.6,19.3,14.9,0.237,June,2024,28,06:00:00,Friday
5106,PZ,3.2183471348626274,301.94263,1242.2373,100126.44,0.32705688,0.00019741058,1,29.5,17.7,7.9,0.215,June,2024,28,12:00:00,Friday
5107,PZ,3.5935153182473356,296.83887,529.6614,100441.375,0.99490356,0.0024604797,1,20.2,12.5,11.6,0.237,June,2024,28,18:00:00,Friday
5108,PZ,1.6972145746606881,290.07617,51.040314,100782.31,0.009307861,0.0,1,24.6,20.9,16.4,0.261,June,2024,29,00:00:00,Saturday
5109,PZ,2.3761597864237465,292.30347,244.32593,100905.06,0.2237854,0.0,1,19.4,11.3,7.2,0.198,June,2024,29,06:00:00,Saturday
5110,PZ,1.6688660009664646,300.6599,2070.1716,100720.5,0.9203491,0.0,1,19.1,10.1,2.6,0.185,June,2024,29,12:00:00,Saturday
5111,PZ,3.023456936309968,300.3506,289.5713,100369.25,0.110076904,0.0,1,21.2,13.3,2.7,0.198,June,2024,29,18:00:00,Saturday
5112,PZ,5.393271568281487,294.99316,498.78467,100040.875,1.0,0.0,1,22.6,14.2,6.4,0.228,June,2024,30,00:00:00,Sunday
5113,PZ,5.453126463890548,297.97803,820.855,99621.125,1.0,0.0,1,29.4,21.9,6.7,0.259,June,2024,30,06:00:00,Sunday
5114,PZ,4.305816743768691,305.38477,832.18115,99338.25,0.969574,0.00014305115,1,30.1,17.4,3.1,0.231,June,2024,30,12:00:00,Sunday
5115,PZ,3.2642529200337522,296.3545,636.12744,99423.06,1.0,0.00013017654,1,29.5,14.8,4.8,0.201,June,2024,30,18:00:00,Sunday
5116,PZ,4.889520544492547,291.84937,684.1775,99754.44,0.9968872,1.4305115e-06,1,9.6,6.2,2.3,0.202,July,2024,1,00:00:00,Monday
5117,PZ,3.36333279576337,290.27905,631.8655,100057.375,0.9824219,0.0,1,7.6,4.8,5.1,0.197,July,2024,1,06:00:00,Monday
5118,PZ,2.1104510062825765,294.99292,1256.8633,100024.875,0.8518677,0.00010967255,1,13.4,8.6,5.2,0.235,July,2024,1,12:00:00,Monday
5119,PZ,1.7447913877498795,290.89453,325.11328,99843.125,0.61898804,0.00121212,1,7.5,4.8,12.7,0.219,July,2024,1,18:00:00,Monday
5120,PZ,4.726192438666585,287.50635,511.92188,99878.375,0.9506531,9.536743e-07,1,13.8,8.5,4.5,0.215,July,2024,2,00:00:00,Tuesday
5121,PZ,5.612476350612795,287.4702,769.44727,99984.81,0.9330139,7.581711e-05,1,10.2,6.7,7.3,0.201,July,2024,2,06:00:00,Tuesday
5122,PZ,5.015234094998872,292.63818,1395.4768,99867.0,0.8652954,6.198883e-05,1,11.3,5.6,5.6,0.208,July,2024,2,12:00:00,Tuesday
5123,PZ,4.22665315627366,289.94824,1031.5212,99750.19,0.83096313,1.001358e-05,1,7.6,4.8,6.9,0.222,July,2024,2,18:00:00,Tuesday
5124,PZ,3.62791304332107,288.1189,561.00415,99713.375,1.0,1.9073486e-06,1,8.1,6.5,4.3,0.207,July,2024,3,00:00:00,Wednesday
5125,PZ,4.519776520096861,288.17993,685.12427,99791.19,0.81689453,2.6226044e-05,1,7.8,5.8,7.3,0.211,July,2024,3,06:00:00,Wednesday
5126,PZ,4.2830357760101,291.5708,1642.9456,99792.75,0.7712097,0.0,1,11.2,6.9,3.3,0.193,July,2024,3,12:00:00,Wednesday
5127,PZ,2.3932506706223524,290.50732,1320.582,99779.31,0.8010559,0.0,1,12.9,7.3,5.4,,July,2024,3,18:00:00,Wednesday
5128,PZ,1.7348027968424766,284.43262,36.183502,99825.81,0.43237305,0.0,1,15.1,8.7,36.1,,July,2024,4,00:00:00,Thursday
5129,PZ,1.5856487497245442,288.56934,231.4613,99794.875,0.9909973,0.0,1,20.0,11.5,,,July,2024,4,06:00:00,Thursday
5130,PZ,4.879403443869695,292.39136,1196.2097,99685.5,0.95932007,1.4305115e-05,1,11.6,7.2,6.8,0.13,July,2024,4,12:00:00,Thursday
5131,PZ,3.728454129681819,289.44653,656.50635,99601.06,0.9770508,0.00015830994,1,9.8,5.7,5.1,0.135,July,2024,4,18:00:00,Thursday
5132,PZ,4.157569747196582,284.82495,348.1819,100001.81,0.280365,0.0,1,9.5,4.6,7.3,0.146,July,2024,5,00:00:00,Friday
5133,PZ,4.047379007742196,287.2312,393.4746,100125.75,0.6011963,0.0,1,24.5,13.9,7.9,0.137,July,2024,5,06:00:00,Friday
5134,PZ,4.850312567590325,294.07886,1689.6277,100078.69,0.7953491,9.6321106e-05,1,15.6,7.1,3.9,0.134,July,2024,5,12:00:00,Friday
5135,PZ,3.5363543922858214,293.5083,1654.4109,100031.19,0.43600464,0.0,1,14.1,7.6,5.6,0.142,July,2024,5,18:00:00,Friday
5136,PZ,2.7296217788297374,285.99585,126.39972,100108.625,0.0,0.0,1,16.0,8.7,30.1,0.256,July,2024,6,00:00:00,Saturday
5137,PZ,3.7174764778156195,292.52173,406.48608,100038.125,0.6144409,0.0,1,17.7,9.9,17.2,0.153,July,2024,6,06:00:00,Saturday
5138,PZ,5.731771482301317,301.90967,1786.7573,99674.375,0.0,0.0,1,10.1,5.7,,,July,2024,6,12:00:00,Saturday
5139,PZ,4.716224898264772,301.10522,973.80273,99319.94,1.0,0.0,1,15.4,6.9,4.8,0.155,July,2024,6,18:00:00,Saturday
5140,PZ,3.804657625011809,293.00952,572.03467,99677.375,1.0,0.0002450943,1,9.0,5.1,2.7,0.152,July,2024,7,00:00:00,Sunday
5141,PZ,4.681272533820389,290.75024,789.4463,100247.69,0.993103,0.0,1,19.4,7.0,6.0,0.141,July,2024,7,06:00:00,Sunday
5142,PZ,3.894991339028621,295.1526,1748.2468,100500.0,0.9989929,0.0,1,10.6,4.6,1.9,0.145,July,2024,7,12:00:00,Sunday
5143,PZ,2.4100207625103973,293.68384,370.76807,100502.06,0.926178,0.0,1,15.8,6.6,4.1,0.169,July,2024,7,18:00:00,Sunday
5144,PZ,1.7383400573846257,288.71436,135.21198,100701.625,0.7645874,0.0,1,13.6,7.3,18.3,0.248,July,2024,8,00:00:00,Monday
5145,PZ,0.6319305076105101,292.5193,171.98604,100819.06,0.9699707,0.0,1,19.0,12.3,24.7,0.212,July,2024,8,06:00:00,Monday
5146,PZ,1.962084443883127,299.06372,2292.3762,100827.06,0.0010070801,0.0,1,14.7,6.4,4.3,0.153,July,2024,8,12:00:00,Monday
5147,PZ,0.8221754236610973,299.28735,42.889053,100827.56,0.071136475,0.0,1,12.3,5.9,3.5,0.148,July,2024,8,18:00:00,Monday
5148,PZ,2.8325053775731,290.40015,127.63681,101015.94,0.792572,0.0,1,17.1,10.2,23.1,0.277,July,2024,9,00:00:00,Tuesday
5149,PZ,2.4609259201181684,295.177,184.9158,101081.69,0.14471436,0.0,1,18.3,11.6,16.3,0.29,July,2024,9,06:00:00,Tuesday
5150,PZ,3.4678795477317776,303.20142,2119.6047,100912.5,0.35897827,0.0,1,17.4,11.1,3.0,0.177,July,2024,9,12:00:00,Tuesday
5151,PZ,3.0558533607638303,302.25293,382.61694,100780.75,0.14053345,0.0,1,25.0,15.4,3.2,0.157,July,2024,9,18:00:00,Tuesday
5152,PZ,3.5305616866650835,295.47168,229.27058,100758.44,0.0062561035,0.0,1,32.5,19.1,9.1,0.19,July,2024,10,00:00:00,Wednesday
5153,PZ,4.622123262472027,298.81006,399.42896,100677.875,0.79296875,0.0,1,21.8,12.3,6.8,0.208,July,2024,10,06:00:00,Wednesday
5154,PZ,4.3643835253078125,306.4944,1444.7251,100335.25,0.9720459,0.000106334686,1,34.5,18.7,4.5,0.207,July,2024,10,12:00:00,Wednesday
5155,PZ,1.848205149040628,296.66284,163.92676,100485.625,0.9814148,0.0,1,18.4,8.0,8.1,0.189,July,2024,10,18:00:00,Wednesday
5156,PZ,1.63939452223911,293.6355,90.522644,100570.5,1.0,5.340576e-05,0,7.4,5.3,6.5,0.178,July,2024,11,00:00:00,Thursday
5157,PZ,1.555608462117836,294.0647,135.04372,100572.31,1.0,9.918213e-05,1,17.6,11.7,18.4,0.213,July,2024,11,06:00:00,Thursday
5158,PZ,2.4800234820681886,300.61206,1213.3259,100571.875,0.72528076,0.00010108948,1,19.1,13.7,5.1,0.2,July,2024,11,12:00:00,Thursday
5159,PZ,1.2569867648496704,296.0476,260.18555,100571.625,0.6802063,4.7683716e-06,1,17.3,12.0,6.1,0.181,July,2024,11,18:00:00,Thursday
5160,PZ,1.355989633133694,290.95215,52.358475,100656.69,0.55026245,0.0,1,11.9,8.5,15.9,0.195,July,2024,12,00:00:00,Friday
5161,PZ,2.769809392229093,292.68823,350.55664,100605.25,0.80389404,1.9073486e-06,1,14.9,10.9,10.8,0.2,July,2024,12,06:00:00,Friday
5162,PZ,4.321999161692122,300.61426,975.9907,100288.375,0.9968872,0.0,1,13.9,10.0,2.5,0.173,July,2024,12,12:00:00,Friday
5163,PZ,3.38761878501521,293.26074,527.32886,99924.125,1.0,0.001950264,1,18.2,12.3,15.9,0.255,July,2024,12,18:00:00,Friday
5164,PZ,3.0914239975738362,291.3069,383.93726,99536.5,1.0,8.392334e-05,1,13.9,8.8,5.2,0.212,July,2024,13,00:00:00,Saturday
5165,PZ,7.683835420696645,292.45996,813.99,99691.625,0.8366699,1.4305115e-06,1,12.1,8.4,3.4,0.208,July,2024,13,06:00:00,Saturday
5166,PZ,5.303510978794415,292.64087,876.8198,100155.19,0.75161743,0.0,1,8.8,6.0,3.2,0.182,July,2024,13,12:00:00,Saturday
5167,PZ,1.8193980920828943,294.23047,1119.8809,100319.0,0.09863281,0.0,1,7.1,5.4,2.6,0.182,July,2024,13,18:00:00,Saturday
5168,PZ,1.4983052313903367,287.46875,42.43094,100415.0,1.0,0.0,1,16.8,12.9,14.0,0.322,July,2024,14,00:00:00,Sunday
5169,PZ,2.8314060097779055,291.44263,323.61865,100471.31,0.07067871,0.0,1,15.2,11.3,6.0,0.2,July,2024,14,06:00:00,Sunday
5170,PZ,3.1161479995005386,297.20386,1373.5298,100390.06,0.6369324,9.536743e-06,1,10.0,6.1,2.1,0.173,July,2024,14,12:00:00,Sunday
5171,PZ,1.2929563297862965,294.43042,124.03737,100451.75,0.57958984,0.0,1,8.4,5.6,6.4,0.199,July,2024,14,18:00:00,Sunday
5172,PZ,1.6454062498074407,288.8994,61.02385,100467.31,0.9376526,0.00034618378,1,18.2,7.6,8.0,0.226,July,2024,15,00:00:00,Monday
5173,PZ,0.38281428055843125,292.7832,135.25159,100506.44,0.0061950684,0.0,1,15.5,8.3,11.4,0.339,July,2024,15,06:00:00,Monday
5174,PZ,2.9274064007135205,301.09668,2081.0837,100383.81,0.577301,0.0,1,10.5,6.1,4.9,0.175,July,2024,15,12:00:00,Monday
5175,PZ,1.9083816712386152,299.88794,121.23982,100255.31,0.53552246,0.0,1,10.3,6.2,9.1,0.173,July,2024,15,18:00:00,Monday
5176,PZ,3.53242381787418,292.86987,173.8531,100189.5,0.9226074,0.0,0,17.6,10.4,15.9,0.289,July,2024,16,00:00:00,Tuesday
5177,PZ,3.89136551941833,296.02466,282.86914,100088.94,0.9677429,0.0,1,17.6,12.2,10.9,0.292,July,2024,16,06:00:00,Tuesday
5178,PZ,2.749668941587625,299.93555,581.29785,100001.125,0.9876404,4.7683716e-06,1,25.5,18.4,6.3,0.24,July,2024,16,12:00:00,Tuesday
5179,PZ,2.7834284716030213,297.9077,706.52954,100134.875,0.13226318,0.0,1,12.1,9.5,5.7,0.215,July,2024,16,18:00:00,Tuesday
5180,PZ,2.2616569312711556,291.85254,171.05684,100442.69,0.02243042,0.0,1,19.4,13.8,21.2,0.239,July,2024,17,00:00:00,Wednesday
5181,PZ,3.2546277239186083,293.25513,560.56494,100744.125,0.0,0.0,1,17.0,14.2,9.4,0.241,July,2024,17,06:00:00,Wednesday
5182,PZ,5.277802052644642,297.4624,1876.7507,100852.125,0.98898315,2.3841858e-06,1,14.7,12.1,3.5,0.164,July,2024,17,12:00:00,Wednesday
5183,PZ,1.9349742666309566,296.04688,465.54272,100924.125,0.2477417,0.0,1,15.5,12.7,4.3,0.186,July,2024,17,18:00:00,Wednesday
5184,PZ,1.9433187077823608,289.63403,144.69757,101128.81,0.32131958,0.0,1,18.1,13.5,17.3,0.263,July,2024,18,00:00:00,Thursday
5185,PZ,2.7986816337617415,291.3501,488.0349,101274.5,0.12997437,0.0,1,12.3,8.0,16.5,0.231,July,2024,18,06:00:00,Thursday
5186,PZ,3.1086468768747615,296.4353,1325.2351,101332.69,0.8305969,0.0,1,13.1,6.0,4.3,0.187,July,2024,18,12:00:00,Thursday
5187,PZ,1.1357193192203718,296.31006,129.66545,101212.81,0.95098877,0.0,1,9.7,5.5,5.6,0.172,July,2024,18,18:00:00,Thursday
5188,PZ,1.611285716288446,288.63135,68.06818,101326.19,0.9362488,0.0,1,13.5,8.8,20.9,0.437,July,2024,19,00:00:00,Friday
5189,PZ,1.0537776807519363,292.6311,154.14789,101273.5,0.0,0.0,1,17.0,11.6,19.5,0.27,July,2024,19,06:00:00,Friday
5190,PZ,0.7651551753889207,299.01196,1819.1055,101107.94,0.46481323,0.0,1,15.7,7.7,6.6,0.201,July,2024,19,12:00:00,Friday
5191,PZ,1.9815309456704555,298.1626,269.32764,100806.75,0.023834229,0.0,1,15.1,7.4,5.7,0.191,July,2024,19,18:00:00,Friday
5192,PZ,1.7622992432837532,288.0835,57.09828,100751.5,0.6965332,0.0,1,20.9,12.7,19.3,0.374,July,2024,20,00:00:00,Saturday
5193,PZ,0.5529544697481792,294.48413,141.63766,100537.81,0.7037964,0.0,1,21.2,13.7,17.6,0.275,July,2024,20,06:00:00,Saturday
5194,PZ,0.9776742803381644,299.99927,1843.678,100339.125,0.5623474,0.0,1,16.9,10.0,4.1,0.197,July,2024,20,12:00:00,Saturday
5195,PZ,1.448721936990767,298.2771,110.49594,100089.81,0.82403564,0.0,1,21.0,12.1,10.1,0.203,July,2024,20,18:00:00,Saturday
5196,PZ,1.8624450355263282,290.24487,59.919296,100040.625,0.9607239,0.0,1,36.0,17.2,16.2,0.435,July,2024,21,00:00:00,Sunday
5197,PZ,0.8824343829969603,294.04297,94.91878,99992.25,0.07095337,0.0,1,26.2,15.9,13.1,0.244,July,2024,21,06:00:00,Sunday
5198,PZ,1.0107914185614457,302.14722,2067.7627,99916.75,0.42684937,0.0,1,23.5,13.0,2.9,0.201,July,2024,21,12:00:00,Sunday
5199,PZ,1.6113188657643456,300.4297,90.0878,99824.06,0.024841309,0.0,1,22.5,13.1,2.7,0.208,July,2024,21,18:00:00,Sunday
5200,PZ,1.7825577022307257,292.19727,87.94733,99934.5,1.0,0.0,1,33.1,20.7,31.6,0.449,July,2024,22,00:00:00,Monday
5201,PZ,2.0389303647675394,295.28052,166.45375,99992.44,0.7981262,0.0,1,35.1,19.6,21.0,0.424,July,2024,22,06:00:00,Monday
5202,PZ,3.083428518850471,298.7793,844.06226,100160.31,0.77386475,1.7642975e-05,1,27.6,18.7,12.0,0.265,July,2024,22,12:00:00,Monday
5203,PZ,4.861197861189051,294.1941,867.5864,100387.19,0.3060608,1.9073486e-06,1,9.6,6.7,5.0,0.225,July,2024,22,18:00:00,Monday
5204,PZ,1.9973919951395944,290.56006,636.6277,100714.25,0.4586792,0.0,1,7.8,4.9,3.4,0.19,July,2024,23,00:00:00,Tuesday
5205,PZ,3.035481190692234,291.08203,860.6455,100790.75,0.32885742,0.0,1,12.1,6.6,16.3,0.24,July,2024,23,06:00:00,Tuesday
5206,PZ,2.456427490185381,296.82422,1303.9385,100681.56,0.11141968,0.0,1,13.0,6.9,3.1,0.186,July,2024,23,12:00:00,Tuesday
5207,PZ,1.3631598591633045,295.63794,154.23502,100455.94,0.15179443,0.0,1,8.9,4.4,4.4,0.184,July,2024,23,18:00:00,Tuesday
5208,PZ,1.8039459092835761,290.0105,69.236435,100400.81,0.89749146,0.0,1,20.3,9.1,16.9,0.251,July,2024,24,00:00:00,Wednesday
5209,PZ,1.4868580485034408,290.4641,252.5787,100387.19,0.7324219,0.0006842613,1,11.2,7.9,16.5,0.247,July,2024,24,06:00:00,Wednesday
5210,PZ,3.5466279563481957,292.48193,1229.9944,100408.375,0.93618774,0.0010886192,1,14.2,8.5,7.1,0.212,July,2024,24,12:00:00,Wednesday
5211,PZ,2.758215387750043,292.80884,633.83276,100399.0,0.43563843,0.0,1,10.3,7.2,7.1,0.228,July,2024,24,18:00:00,Wednesday
5212,PZ,2.4320327582668555,287.6814,180.67973,100516.06,0.07925415,0.0,1,11.9,7.7,5.0,0.215,July,2024,25,00:00:00,Thursday
5213,PZ,3.2964767294002626,289.62158,421.3318,100514.375,0.014770508,0.0,1,14.9,8.8,13.0,0.212,July,2024,25,06:00:00,Thursday
5214,PZ,3.8176886667448366,294.72632,1658.3928,100433.875,0.37417603,0.0,1,13.2,7.2,4.0,0.198,July,2024,25,12:00:00,Thursday
5215,PZ,1.561595176711833,293.1494,285.66406,100341.69,0.93099976,0.0,1,10.4,6.9,6.9,0.198,July,2024,25,18:00:00,Thursday
5216,PZ,1.9940664088023379,284.52002,39.275024,100395.44,0.08999634,0.0,1,15.0,9.6,21.6,0.395,July,2024,26,00:00:00,Friday
5217,PZ,1.77779876651352,289.18604,164.41454,100385.0,0.91012573,0.0,1,14.2,9.9,12.7,0.425,July,2024,26,06:00:00,Friday
5218,PZ,2.358867447175822,297.53223,1301.1536,100249.69,0.14422607,0.0,1,10.9,6.3,3.4,0.147,July,2024,26,12:00:00,Friday
5219,PZ,2.58552366162092,294.8545,314.71118,100291.31,0.5472107,0.0,1,17.0,8.7,7.4,0.179,July,2024,26,18:00:00,Friday
5220,PZ,1.6867845168395044,288.9248,50.88115,100414.75,1.0,0.0,1,18.1,12.2,29.3,0.343,July,2024,27,00:00:00,Saturday
5221,PZ,1.8285456483124505,292.51562,185.64734,100457.5,0.9989929,0.0,1,25.2,19.3,22.4,0.295,July,2024,27,06:00:00,Saturday
5222,PZ,2.0460433851688586,296.739,914.6992,100521.625,1.0,0.0,1,20.5,13.0,5.1,0.194,July,2024,27,12:00:00,Saturday
5223,PZ,1.152685223231759,295.18726,74.41397,100464.56,1.0,0.0,1,16.8,11.6,6.3,0.206,July,2024,27,18:00:00,Saturday
5224,PZ,1.4373609429193743,291.47046,135.25925,100350.31,0.97750854,0.0006227493,1,20.8,17.4,12.6,0.264,July,2024,28,00:00:00,Sunday
5225,PZ,4.191239313459184,291.13306,629.6633,100025.69,0.99490356,0.00023412704,1,10.0,8.6,5.9,0.196,July,2024,28,06:00:00,Sunday
5226,PZ,6.606465493561765,290.91357,1322.7588,100934.06,0.7137146,0.0001487732,1,6.0,4.2,1.5,0.165,July,2024,28,12:00:00,Sunday
5227,PZ,4.937313689831835,291.97656,1059.0891,101008.0,0.029571533,0.0,1,7.5,5.3,3.8,0.175,July,2024,28,18:00:00,Sunday
5228,PZ,4.848294300583772,287.53955,739.8364,101103.25,0.009002686,0.0,1,9.2,5.7,3.9,0.172,July,2024,29,00:00:00,Monday
5229,PZ,7.0182731979882345,288.95312,761.99365,101169.25,0.6328125,0.0,1,11.7,6.2,11.2,0.178,July,2024,29,06:00:00,Monday
5230,PZ,5.452746774764683,294.8789,1661.5732,101170.06,1.0,0.0,1,8.8,5.3,2.8,0.173,July,2024,29,12:00:00,Monday
5231,PZ,3.4608177102001427,293.64453,880.7573,101102.5,0.05508423,0.0,1,7.6,4.6,4.4,0.171,July,2024,29,18:00:00,Monday
5232,PZ,1.988894166278329,285.08008,106.16611,101133.56,0.40603638,0.0,1,10.4,6.7,21.7,0.361,July,2024,30,00:00:00,Tuesday
5233,PZ,2.37033112910838,289.1526,259.5686,101111.5,0.0,0.0,1,12.7,8.3,22.5,0.327,July,2024,30,06:00:00,Tuesday
5234,PZ,2.2630568770336916,297.45605,1215.3213,100887.875,0.0,0.0,1,14.2,5.8,3.7,0.168,July,2024,30,12:00:00,Tuesday
5235,PZ,1.7238912124118657,297.28076,58.827774,100606.31,0.043304443,0.0,1,12.1,5.8,,,July,2024,30,18:00:00,Tuesday
5236,PZ,1.9485700102788248,287.0459,64.88492,100613.75,0.0,0.0,1,13.0,7.9,14.5,0.353,July,2024,31,00:00:00,Wednesday
5237,PZ,0.4249551829231319,292.2849,73.066574,100547.125,0.2659607,0.0,1,15.3,9.4,17.4,0.41,July,2024,31,06:00:00,Wednesday
5238,PZ,1.1238387316297627,299.55005,1674.6711,100421.75,0.9668884,0.0,1,16.7,8.4,5.1,0.193,July,2024,31,12:00:00,Wednesday
5239,PZ,1.589005378770643,297.79346,59.874893,100256.625,0.9906311,0.0,1,15.9,8.4,6.6,0.196,July,2024,31,18:00:00,Wednesday
5240,PZ,1.9363947403764605,290.11646,79.74849,100310.81,0.97424316,0.0,1,22.0,14.9,38.5,0.638,August,2024,1,00:00:00,Thursday
5241,PZ,1.5529450419129345,292.4038,163.75313,100263.75,0.0030517578,0.0,1,17.7,10.8,25.4,0.29,August,2024,1,06:00:00,Thursday
5242,PZ,1.8778949109838767,298.54663,1325.6348,100145.56,0.0068969727,0.0,1,17.9,10.5,3.7,0.21,August,2024,1,12:00:00,Thursday
5243,PZ,2.3228624370354973,296.09204,261.1433,100060.06,0.014099121,0.0,1,11.7,7.3,3.8,0.192,August,2024,1,18:00:00,Thursday
5244,PZ,3.2143969121042613,288.98633,233.52007,100109.69,0.8822937,0.0,1,17.9,10.3,11.9,0.207,August,2024,2,00:00:00,Friday
5245,PZ,3.5989863541735314,290.27832,283.83105,99964.25,1.0,0.0,1,14.6,7.2,12.5,0.235,August,2024,2,06:00:00,Friday
5246,PZ,2.2473559672250523,294.16357,741.24854,99962.25,0.993103,8.2969666e-05,1,19.5,7.8,6.5,0.214,August,2024,2,12:00:00,Friday
5247,PZ,1.6691390824273842,292.04126,167.96068,99897.5,1.0,0.00021600723,1,13.6,8.7,25.1,0.338,August,2024,2,18:00:00,Friday
5248,PZ,1.196516611381527,288.26,41.15599,99995.125,0.993103,0.0,1,19.3,10.1,15.7,0.242,August,2024,3,00:00:00,Saturday
5249,PZ,1.1574826639859224,289.9431,129.03242,100000.0,0.9941406,0.0,1,17.2,9.7,13.6,0.24,August,2024,3,06:00:00,Saturday
5250,PZ,2.007123680443846,296.67334,1496.9695,100046.75,0.4116516,0.0,1,15.0,7.9,3.4,0.216,August,2024,3,12:00:00,Saturday
5251,PZ,1.7867935653658673,295.55542,147.99908,100001.94,0.44274902,0.0,1,19.3,13.0,5.4,0.237,August,2024,3,18:00:00,Saturday
5252,PZ,1.726651589423926,288.9192,30.453903,100071.875,0.67025757,0.0,1,18.7,13.0,35.0,0.631,August,2024,4,00:00:00,Sunday
5253,PZ,0.8359535663504669,291.51538,101.458954,100053.69,0.9343872,0.0,1,24.1,20.4,12.4,0.353,August,2024,4,06:00:00,Sunday
