,time,step,latitude,longitude,number,surface,valid_time,tp
161,2022-01-07 06:00:00,0 days 06:00:00,52.5,17.0,0,0.0,2022-01-07 12:00:00,0.0
162,2022-01-07 06:00:00,0 days 07:00:00,52.5,17.0,0,0.0,2022-01-07 13:00:00,0.0
163,2022-01-07 06:00:00,0 days 08:00:00,52.5,17.0,0,0.0,2022-01-07 14:00:00,0.0
164,2022-01-07 06:00:00,0 days 09:00:00,52.5,17.0,0,0.0,2022-01-07 15:00:00,0.0
165,2022-01-07 06:00:00,0 days 10:00:00,52.5,17.0,0,0.0,2022-01-07 16:00:00,0.0
166,2022-01-07 06:00:00,0 days 11:00:00,52.5,17.0,0,0.0,2022-01-07 17:00:00,0.0
167,2022-01-07 06:00:00,0 days 12:00:00,52.5,17.0,0,0.0,2022-01-07 18:00:00,6.198883e-06
168,2022-01-07 18:00:00,0 days 01:00:00,52.5,17.0,0,0.0,2022-01-07 19:00:00,7.390976e-05
169,2022-01-07 18:00:00,0 days 02:00:00,52.5,17.0,0,0.0,2022-01-07 20:00:00,8.058548e-05
170,2022-01-07 18:00:00,0 days 03:00:00,52.5,17.0,0,0.0,2022-01-07 21:00:00,0.0002465248
171,2022-01-07 18:00:00,0 days 04:00:00,52.5,17.0,0,0.0,2022-01-07 22:00:00,0.00025177002
172,2022-01-07 18:00:00,0 days 05:00:00,52.5,17.0,0,0.0,2022-01-07 23:00:00,0.000228405
173,2022-01-07 18:00:00,0 days 06:00:00,52.5,17.0,0,0.0,2022-01-08 00:00:00,0.00030708313
174,2022-01-07 18:00:00,0 days 07:00:00,52.5,17.0,0,0.0,2022-01-08 01:00:00,0.00040960312
175,2022-01-07 18:00:00,0 days 08:00:00,52.5,17.0,0,0.0,2022-01-08 02:00:00,0.00045728683
176,2022-01-07 18:00:00,0 days 09:00:00,52.5,17.0,0,0.0,2022-01-08 03:00:00,0.00045728683
177,2022-01-07 18:00:00,0 days 10:00:00,52.5,17.0,0,0.0,2022-01-08 04:00:00,0.00042772293
178,2022-01-07 18:00:00,0 days 11:00:00,52.5,17.0,0,0.0,2022-01-08 05:00:00,0.00014829636
179,2022-01-07 18:00:00,0 days 12:00:00,52.5,17.0,0,0.0,2022-01-08 06:00:00,3.0994415e-05
180,2022-01-08 06:00:00,0 days 01:00:00,52.5,17.0,0,0.0,2022-01-08 07:00:00,4.7683716e-06
181,2022-01-08 06:00:00,0 days 02:00:00,52.5,17.0,0,0.0,2022-01-08 08:00:00,1.4305115e-06
182,2022-01-08 06:00:00,0 days 03:00:00,52.5,17.0,0,0.0,2022-01-08 09:00:00,1.4305115e-06
183,2022-01-08 06:00:00,0 days 04:00:00,52.5,17.0,0,0.0,2022-01-08 10:00:00,0.0
184,2022-01-08 06:00:00,0 days 05:00:00,52.5,17.0,0,0.0,2022-01-08 11:00:00,9.536743e-07
185,2022-01-08 06:00:00,0 days 06:00:00,52.5,17.0,0,0.0,2022-01-08 12:00:00,9.536743e-07
186,2022-01-08 06:00:00,0 days 07:00:00,52.5,17.0,0,0.0,2022-01-08 13:00:00,4.7683716e-07
187,2022-01-08 06:00:00,0 days 08:00:00,52.5,17.0,0,0.0,2022-01-08 14:00:00,0.0
188,2022-01-08 06:00:00,0 days 09:00:00,52.5,17.0,0,0.0,2022-01-08 15:00:00,0.0
