,time,latitude,longitude,number,step,surface,valid_time,u10,v10,t2m,blh,sp,tcc
85,2021-01-22 06:00:00,52.5,17.0,0,0 days,0.0,2021-01-22 06:00:00,-0.9363098,6.05986,277.91846,323.33618,98446.25,1.0
86,2021-01-22 12:00:00,52.5,17.0,0,0 days,0.0,2021-01-22 12:00:00,2.3608856,5.143692,283.4585,1008.9502,98334.625,0.6405029
87,2021-01-22 18:00:00,52.5,17.0,0,0 days,0.0,2021-01-22 18:00:00,1.9176025,2.7441711,280.7671,262.75024,98537.06,0.9583435
88,2021-01-23 00:00:00,52.5,17.0,0,0 days,0.0,2021-01-23 00:00:00,0.7316742,-1.5664215,275.06396,66.42972,98819.31,0.98342896
89,2021-01-23 06:00:00,52.5,17.0,0,0 days,0.0,2021-01-23 06:00:00,-4.6096954,-2.3872986,275.65552,355.34082,98589.375,1.0
90,2021-01-23 12:00:00,52.5,17.0,0,0 days,0.0,2021-01-23 12:00:00,-0.21205139,1.2784729,279.2827,135.26828,97987.25,1.0
91,2021-01-23 18:00:00,52.5,17.0,0,0 days,0.0,2021-01-23 18:00:00,4.65477,0.14601135,273.937,531.13086,98412.44,1.0
92,2021-01-24 00:00:00,52.5,17.0,0,0 days,0.0,2021-01-24 00:00:00,1.1773834,0.4378357,273.98975,60.011505,98656.625,0.98013306
93,2021-01-24 06:00:00,52.5,17.0,0,0 days,0.0,2021-01-24 06:00:00,0.10018921,-2.0707855,273.95776,146.66768,98605.56,1.0
94,2021-01-24 12:00:00,52.5,17.0,0,0 days,0.0,2021-01-24 12:00:00,-0.52983093,-0.28208923,273.92432,45.577606,98548.81,1.0
95,2021-01-24 18:00:00,52.5,17.0,0,0 days,0.0,2021-01-24 18:00:00,1.5915833,0.9597473,273.85986,129.28944,98524.75,0.9979553
96,2021-01-25 00:00:00,52.5,17.0,0,0 days,0.0,2021-01-25 00:00:00,3.4001312,-0.15715027,273.667,312.2959,98628.31,0.9989929
97,2021-01-25 06:00:00,52.5,17.0,0,0 days,0.0,2021-01-25 06:00:00,3.0458832,-0.9126587,273.31714,354.12524,98879.625,1.0
98,2021-01-25 12:00:00,52.5,17.0,0,0 days,0.0,2021-01-25 12:00:00,3.500122,-1.6487274,274.094,426.01953,99141.56,1.0
99,2021-01-25 18:00:00,52.5,17.0,0,0 days,0.0,2021-01-25 18:00:00,2.658615,-0.29588318,273.8308,298.813,99411.31,1.0
100,2021-01-26 00:00:00,52.5,17.0,0,0 days,0.0,2021-01-26 00:00:00,3.0456543,-0.8087158,274.08887,408.6626,99589.75,0.9062805
101,2021-01-26 06:00:00,52.5,17.0,0,0 days,0.0,2021-01-26 06:00:00,4.0280914,-0.41256714,273.89502,559.8445,99696.31,0.95492554
102,2021-01-26 12:00:00,52.5,17.0,0,0 days,0.0,2021-01-26 12:00:00,5.5774994,-1.5425262,274.6311,851.17456,99835.19,0.52783203
103,2021-01-26 18:00:00,52.5,17.0,0,0 days,0.0,2021-01-26 18:00:00,4.247864,-0.12965393,273.42798,504.34473,99972.06,0.26062012
104,2021-01-27 00:00:00,52.5,17.0,0,0 days,0.0,2021-01-27 00:00:00,4.75679,-1.6923676,273.9834,804.1968,100067.44,1.0
105,2021-01-27 06:00:00,52.5,17.0,0,0 days,0.0,2021-01-27 06:00:00,4.685318,-1.7966766,273.40088,1043.5994,100138.69,0.98828125
106,2021-01-27 12:00:00,52.5,17.0,0,0 days,0.0,2021-01-27 12:00:00,4.67099,-0.63882446,275.3943,1054.1323,100205.75,0.67092896
107,2021-01-27 18:00:00,52.5,17.0,0,0 days,0.0,2021-01-27 18:00:00,1.3541107,1.4005737,273.55103,89.16043,100159.19,0.46166992
108,2021-01-28 00:00:00,52.5,17.0,0,0 days,0.0,2021-01-28 00:00:00,1.1672363,3.1482391,272.4651,216.2573,99939.625,0.58078
109,2021-01-28 06:00:00,52.5,17.0,0,0 days,0.0,2021-01-28 06:00:00,1.7258301,4.791977,273.11328,508.3474,99404.44,0.9824219
110,2021-01-28 12:00:00,52.5,17.0,0,0 days,0.0,2021-01-28 12:00:00,4.312851,-0.39971924,275.2871,861.395,99089.81,0.81796265
111,2021-01-28 18:00:00,52.5,17.0,0,0 days,0.0,2021-01-28 18:00:00,2.7599792,-1.7445221,271.5144,555.88477,99038.875,0.8667908
112,2021-01-29 00:00:00,52.5,17.0,0,0 days,0.0,2021-01-29 00:00:00,4.5843964,-0.8801575,271.19238,662.6006,99063.0,0.9142151
113,2021-01-29 06:00:00,52.5,17.0,0,0 days,0.0,2021-01-29 06:00:00,3.5473633,-1.2510834,271.25098,661.6814,98991.875,0.87145996
114,2021-01-29 12:00:00,52.5,17.0,0,0 days,0.0,2021-01-29 12:00:00,0.38581848,-0.3594513,272.06348,624.60376,98771.44,1.0
115,2021-01-29 18:00:00,52.5,17.0,0,0 days,0.0,2021-01-29 18:00:00,-0.3656006,0.86642456,271.5569,171.71286,98666.31,1.0
116,2021-01-30 00:00:00,52.5,17.0,0,0 days,0.0,2021-01-30 00:00:00,0.14770508,0.20381165,271.29614,139.89136,98656.625,1.0
117,2021-01-30 06:00:00,52.5,17.0,0,0 days,0.0,2021-01-30 06:00:00,-0.6009369,-2.7500458,271.19946,288.16138,98624.81,0.9968872
118,2021-01-30 12:00:00,52.5,17.0,0,0 days,0.0,2021-01-30 12:00:00,2.6269531,-4.1098175,273.03027,880.3015,99040.69,0.68014526
119,2021-01-30 18:00:00,52.5,17.0,0,0 days,0.0,2021-01-30 18:00:00,2.3400726,-1.9533234,270.63965,580.67505,99297.0,0.5677185
120,2021-01-31 00:00:00,52.5,17.0,0,0 days,0.0,2021-01-31 00:00:00,1.8952942,0.015533447,268.48145,314.92822,99438.0,0.42355347
121,2021-01-31 06:00:00,52.5,17.0,0,0 days,0.0,2021-01-31 06:00:00,2.5954132,1.3537292,267.10303,280.46973,99531.94,0.12915039
122,2021-01-31 12:00:00,52.5,17.0,0,0 days,0.0,2021-01-31 12:00:00,3.24292,1.9882355,272.43872,587.1301,99602.25,0.16027832
123,2021-01-31 18:00:00,52.5,17.0,0,0 days,0.0,2021-01-31 18:00:00,1.390274,2.7860107,268.7212,224.28535,99489.69,0.25878906
124,2021-02-01 00:00:00,52.5,17.0,0,0 days,0.0,2021-02-01 00:00:00,-0.578537,2.298172,264.6338,98.62283,99437.5,0.45291138
125,2021-02-01 06:00:00,52.5,17.0,0,0 days,0.0,2021-02-01 06:00:00,-2.2172546,1.2320404,262.64233,127.01776,99311.625,0.98062134
126,2021-02-01 12:00:00,52.5,17.0,0,0 days,0.0,2021-02-01 12:00:00,-3.1278687,2.0809631,271.4109,301.0078,99311.56,0.9355469
127,2021-02-01 18:00:00,52.5,17.0,0,0 days,0.0,2021-02-01 18:00:00,-4.4864807,3.1104584,269.41846,396.07983,99299.375,0.9451599
128,2021-02-02 00:00:00,52.5,17.0,0,0 days,0.0,2021-02-02 00:00:00,-2.8284607,2.802002,268.7444,333.82666,99275.81,0.7972717
129,2021-02-02 06:00:00,52.5,17.0,0,0 days,0.0,2021-02-02 06:00:00,0.2714386,3.3085632,270.3379,245.82771,99172.56,1.0
130,2021-02-02 12:00:00,52.5,17.0,0,0 days,0.0,2021-02-02 12:00:00,3.267685,2.0049438,274.64062,560.0923,99323.94,1.0
131,2021-02-02 18:00:00,52.5,17.0,0,0 days,0.0,2021-02-02 18:00:00,0.09750366,1.2213135,274.0066,63.885193,99327.375,1.0
132,2021-02-03 00:00:00,52.5,17.0,0,0 days,0.0,2021-02-03 00:00:00,-2.042511,0.4031372,273.55103,108.61769,99172.44,1.0
133,2021-02-03 06:00:00,52.5,17.0,0,0 days,0.0,2021-02-03 06:00:00,-1.2335815,0.09390259,273.5464,75.1151,99190.875,1.0
134,2021-02-03 12:00:00,52.5,17.0,0,0 days,0.0,2021-02-03 12:00:00,-1.6041412,0.7765045,275.10962,101.37637,99145.75,1.0
135,2021-02-03 18:00:00,52.5,17.0,0,0 days,0.0,2021-02-03 18:00:00,-1.6242371,1.1672974,276.26562,93.4722,98814.19,1.0
136,2021-02-04 00:00:00,52.5,17.0,0,0 days,0.0,2021-02-04 00:00:00,2.125351,0.44470215,278.76025,416.26562,98450.75,0.9531555
137,2021-02-04 06:00:00,52.5,17.0,0,0 days,0.0,2021-02-04 06:00:00,-0.55966187,-5.1232605,271.63965,561.04785,99340.0,1.0
138,2021-02-04 12:00:00,52.5,17.0,0,0 days,0.0,2021-02-04 12:00:00,-1.3580322,-2.8929443,273.47144,676.8257,100347.75,1.0
139,2021-02-04 18:00:00,52.5,17.0,0,0 days,0.0,2021-02-04 18:00:00,-1.9667206,-1.5765076,272.7085,436.542,100795.06,0.993103
140,2021-02-05 00:00:00,52.5,17.0,0,0 days,0.0,2021-02-05 00:00:00,-1.8873138,0.09182739,272.25244,255.54564,100969.69,0.47366333
141,2021-02-05 06:00:00,52.5,17.0,0,0 days,0.0,2021-02-05 06:00:00,-2.4683533,-0.2854309,270.02515,250.37897,101068.375,0.8812866
142,2021-02-05 12:00:00,52.5,17.0,0,0 days,0.0,2021-02-05 12:00:00,-2.9658356,1.0135345,274.0039,620.2295,101073.5,1.0
143,2021-02-05 18:00:00,52.5,17.0,0,0 days,0.0,2021-02-05 18:00:00,-3.3203888,-1.3539124,271.57568,344.18237,101052.81,1.0
144,2021-02-06 00:00:00,52.5,17.0,0,0 days,0.0,2021-02-06 00:00:00,-3.3405457,-1.3589172,270.48486,333.55396,101039.31,0.8258362
145,2021-02-06 06:00:00,52.5,17.0,0,0 days,0.0,2021-02-06 06:00:00,-3.4225464,-1.5191345,269.30078,301.85547,101052.125,0.2911377
146,2021-02-06 12:00:00,52.5,17.0,0,0 days,0.0,2021-02-06 12:00:00,-4.826126,-0.54855347,271.77954,826.9258,101126.75,0.94488525
