,time,latitude,longitude,number,step,surface,valid_time,u10,v10,t2m,blh,sp,tcc
109,2004-01-28 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-28 06:00:00,0.9341583,0.7378998,266.80127,28.640366,97766.5,1.0
110,2004-01-28 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-28 12:00:00,1.006134,-0.49214172,269.29248,334.1289,97719.94,1.0
111,2004-01-28 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-28 18:00:00,0.25674438,0.788208,267.8994,22.29535,97799.25,0.81188965
112,2004-01-29 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-29 00:00:00,0.8905945,1.2850647,266.11353,49.3844,97769.75,0.8878174
113,2004-01-29 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-29 06:00:00,-0.11973572,1.9017181,263.69775,57.169647,97663.875,0.9086914
114,2004-01-29 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-29 12:00:00,-0.9681854,3.093521,268.94873,278.58936,97684.06,0.9539795
115,2004-01-29 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-29 18:00:00,0.4980011,3.4740295,267.1482,138.33353,97938.56,0.42266846
116,2004-01-30 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-30 00:00:00,2.8814697,3.776352,269.01855,358.71948,98161.25,0.062438965
117,2004-01-30 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-30 06:00:00,3.9129486,6.056427,269.958,742.49805,98177.0,0.960022
118,2004-01-30 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-30 12:00:00,5.9066315,2.2951965,272.0852,1240.2483,98407.19,0.87905884
119,2004-01-30 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-30 18:00:00,3.4589233,0.56832886,267.50366,285.19458,99156.0,0.079589844
120,2004-01-31 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-31 00:00:00,3.2426453,3.4703674,272.01733,483.7146,99403.56,0.94885254
121,2004-01-31 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-31 06:00:00,1.8378906,5.330475,268.6057,374.67188,99386.5,0.16851807
122,2004-01-31 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-31 12:00:00,2.8985443,6.1574707,274.89795,463.29956,99149.0,1.0
123,2004-01-31 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-31 18:00:00,3.7104034,6.3982086,274.4248,473.31592,98949.19,1.0
124,2004-02-01 00:00:00,51.75,19.5,0,0 days,0.0,2004-02-01 00:00:00,5.248398,7.3154755,274.80884,591.17847,98674.375,1.0
125,2004-02-01 06:00:00,51.75,19.5,0,0 days,0.0,2004-02-01 06:00:00,6.1601715,7.0840454,275.99585,735.38354,98429.81,0.95635986
126,2004-02-01 12:00:00,51.75,19.5,0,0 days,0.0,2004-02-01 12:00:00,8.9956665,2.4139557,279.7417,1346.187,98433.0,1.0
127,2004-02-01 18:00:00,51.75,19.5,0,0 days,0.0,2004-02-01 18:00:00,5.252594,-0.57688904,278.0459,688.4846,98916.125,1.0
128,2004-02-02 00:00:00,51.75,19.5,0,0 days,0.0,2004-02-02 00:00:00,2.9826355,-1.9173431,275.60132,550.0493,99416.94,0.9960022
129,2004-02-02 06:00:00,51.75,19.5,0,0 days,0.0,2004-02-02 06:00:00,1.0374146,1.9624023,275.531,109.9552,99385.875,1.0
130,2004-02-02 12:00:00,51.75,19.5,0,0 days,0.0,2004-02-02 12:00:00,4.0236664,3.2588806,278.19067,739.6985,99127.94,1.0
131,2004-02-02 18:00:00,51.75,19.5,0,0 days,0.0,2004-02-02 18:00:00,5.2565613,-2.0282745,278.8982,827.65454,99346.125,0.99398804
132,2004-02-03 00:00:00,51.75,19.5,0,0 days,0.0,2004-02-03 00:00:00,4.6535797,-1.8070526,277.88086,531.75635,99718.31,1.0
133,2004-02-03 06:00:00,51.75,19.5,0,0 days,0.0,2004-02-03 06:00:00,2.9479523,-1.1272736,277.34033,306.33813,100144.125,1.0
134,2004-02-03 12:00:00,51.75,19.5,0,0 days,0.0,2004-02-03 12:00:00,2.723053,1.2154694,279.04614,579.98413,100380.875,1.0
135,2004-02-03 18:00:00,51.75,19.5,0,0 days,0.0,2004-02-03 18:00:00,2.7479858,2.7957306,278.55176,276.9026,100242.625,1.0
136,2004-02-04 00:00:00,51.75,19.5,0,0 days,0.0,2004-02-04 00:00:00,3.9943695,2.4090729,279.84058,375.7732,100050.25,1.0
